Coin,Description,Rank,Market capitalization,Market capitalization - Currency,Social dominance %,Category
TEL,Telcoin,256,469625339.40946496,USD,0.19131684180440361,"Cryptocurrencies, Payments, Made in America"
KTA,Keeta,257,439706541.5124631,USD,,Layer 1
STOC,STO CHAIN,258,376082833.27607995,USD,,
BETH,Beacon ETH,259,357809942.26,USD,,Rehypothecated assets
SFRXETH,Frax Staked Ether,260,356218667.51742846,USD,0.0024461776542958743,"Derivatives, Rehypothecated assets"
OHM,Olympus v2,261,353690122.9114794,USD,0.014290827348781161,DeFi
EBTC,ether.fi Staked BTC,262,343199094.62775457,USD,,Rehypothecated assets
QUBIC,QUBIC,263,335573016.9466606,USD,0.4054217596514583,"Data management and AI, Layer 1"
SEED,SEED NFT Marketplace,264,326469467.51982504,USD,,"NFTs and collectibles, Social media and content"
USDG,Global Dollar,265,326913344.37310135,USD,0.01789572073405929,Stablecoins
TRIBE,Tribe,266,313896396.8516166,USD,0.009655964424852134,"DeFi, DAO"
GHO,GHO,267,305088314.4606354,USD,0.008239756309207156,Stablecoins
MBG,MultiBank Group,268,301120837.3008,USD,,"Centralized exchange, Real-world assets, Exchange tokens"
UPC,UPCX,269,300070317.10752,USD,0.018153213118722013,Payments
SVTS,Syncvault,270,288330000,USD,,"Social media and content, Loyalty and rewards"
AICE,Aicean,271,282420000,USD,,"Social media and content, Web3"
REKT,Rekt,272,282610860.9252355,USD,0.1310636237933263,Memes
KULA,KULA,273,277321028.13366,USD,,"Energy, DAO"
WHITE,WhiteRock,274,271784500,USD,,"DeFi, Real-world assets"
USR,Resolv USR,275,265223582.309268,USD,0.004377370539266301,
SNEK,Snek,276,246208387.1624422,USD,0.2150061411933742,Memes
USDA,USDa (Avalon Labs),277,235108924.1950511,USD,,"Lending and borrowing, DeFi"
BORG,Swissborg,278,235500327.61974415,USD,0.021371867927006058,Asset management
AGENTFUN,AgentFun.AI,279,232439999.99999997,USD,0.004763609116260386,"Data management and AI, Web3"
CHEEL,Cheelee,280,229658228.56880328,USD,0.0036048933852781302,"NFTs and collectibles, Social media and content"
SISC,Shirushi Coin,281,224759999.99999997,USD,,
INF,SANCTUM INFINITY,282,217319579.27776316,USD,,Rehypothecated assets
EUL,Euler,283,207948105.2396636,USD,0.025620492273941,"Lending and borrowing, DeFi"
FLUID,Fluid,284,206976173.18490002,USD,0.030126609005538662,"DeFi, DAO"
HASUI,Haedal Staked SUI,285,198455012.4882996,USD,0.003862385769940854,"Derivatives, Rehypothecated assets"
GOMINING,Gomining,286,197892857.8501583,USD,0.09874832951815449,"Gaming, NFTs and collectibles"
NPC,Non-Playable Coin,287,198451623.11651573,USD,0.24088412585197794,Memes
KET,yellow ket,288,197200000,USD,,"Memes, Made in America"
MLNK,Malinka,289,206254329.6822965,USD,,Payments
BSOL,BlazeStake Staked SOL,290,193660198.7389268,USD,0.001287461923313618,"Derivatives, Rehypothecated assets"
STRX,Staked TRX,291,191072016.4173858,USD,,Rehypothecated assets
ZORA,ZORA,292,192129996.0863267,USD,,"NFTs and collectibles, Social media and content"
ALE,Ailey,293,188282886.4583333,USD,,"Health, Web3"
ASTR,Astar,294,187120793.802822,USD,0.014162081156449798,"Smart contract platforms, Interoperability, Scaling, Web3, Layer 1"
OCEAN,Ocean Protocol,295,187498376.56976,USD,0.09900582190281722,"Distributed computing and storage, Data management and AI, DePIN"
ORDI,ORDI,296,187154100,USD,0.3292040137912921,NFTs and collectibles
SAHARA,Sahara AI,297,186482520,USD,,"Data management and AI, Layer 1"
FRXETH,Frax Finance - Frax Ether,298,184898835.6144,USD,0.005407340077917195,"Derivatives, DeFi"
PLUME,Plume,299,185378000,USD,,"Layer 1, Made in America, Real-world assets"
ROSE,Oasis,300,183303035.62296802,USD,0.17702601445562247,"Privacy, Smart contract platforms, Data management and AI, Layer 1, DePIN"
LGCT,Legacy Token,301,182273274.90905002,USD,,"Gaming, Education"
ZETA,ZetaChain,302,181726488.18714,USD,0.17651102968629703,"Smart contract platforms, Interoperability, Layer 1, Made in America"
VENOM,Venom,303,183058846.0697,USD,0.0003862385769940854,"DeFi, DAO"
USDX,Stables Labs (USDX),304,180494503.2501,USD,,Stablecoins
CELO,Celo,305,178754996.5344,USD,0.185394516957161,"Privacy, Smart contract platforms, Payments, Layer 1, Made in America"
DRIFT,Drift,306,177341244.4481928,USD,0.035533949083455856,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
YFI,yearn.finance,307,175436192.39283386,USD,0.02780917754357415,"DeFi, DAO"
SC,Siacoin,308,174643114.1666128,USD,0.1465131668730897,"Distributed computing and storage, Web3, DePIN"
NXPC,NEXPACE,309,173822291.50781,USD,,Gaming
MELANIA,Official Melania Meme,310,173259673.3371989,USD,,"Memes, Made in America"
COW,CoW Protocol,311,173257394.77707657,USD,0.01712324358007112,"Decentralized exchange, DeFi, Exchange tokens"
VTHO,VeThor Token,312,172007984.9265778,USD,0.05548960889481694,"Smart contract platforms, Layer 1"
ID,SPACE ID,313,171941988.91893286,USD,0.02278807604265104,"Identity, Web3"
LAYER,Solayer,314,170458708.05726177,USD,,DeFi
ETHW,EthereumPoW,315,168855334.4120954,USD,0.022273091273325593,Smart contract platforms
WILD,Wilder World,316,164856359.82945076,USD,0.08175383213041473,"Gaming, NFTs and collectibles, Metaverse, Made in America"
T,Threshold,317,167276931.63519922,USD,0.011200918732828476,"Interoperability, DeFi, DAO"
HOT,Holo,318,165323698.68950754,USD,0.1429082734878116,"Developments tools, Distributed computing and storage, DePIN"
NEIRO,Neiro (First Neiro On Ethereum),319,165564646.2260533,USD,,Memes
GRASS,GRASS,320,161396876.81652,USD,0.11844649694485285,"Data management and AI, DePIN"
ELF,aelf,321,161173735.3089814,USD,0.1185752431371842,"Smart contract platforms, Distributed computing and storage, Interoperability, Web3, DAO, Layer 1"
ULTIMA,Ultima,322,158410280.95000002,USD,0.004119878154603578,Web3
CFG,Centrifuge,323,160023469.4371,USD,0.06038196420340868,"Asset-backed tokens, DeFi, Real-world assets"
MOODENG,Moo Deng,324,158682578.40663928,USD,0.03308777142915998,Memes
UXLINK,UXLINK,325,157859308.94033998,USD,0.033988994775479515,Social media and content
AURA,Aura,326,156312844.3674,USD,,Memes
KAU,Gold,327,157865937.9792,USD,,"Stablecoins, Asset-backed stablecoins, Asset-backed tokens, Real-world assets"
ZCD,ZChains,328,156540000,USD,0.0007724771539881708,"Developments tools, Layer 1"
PROM,Prom,329,155050175,USD,0.013260857810130266,"NFTs and collectibles, Marketplace"
ANKR,Ankr,330,155090000,USD,0.03283027904449726,"Distributed computing and storage, Derivatives, Enterprise solutions, Web3, DePIN, Made in America"
ONE,Harmony,331,152651057.07546562,USD,0.05175596931720745,"Smart contract platforms, Layer 1"
GIGA,Gigachad,332,151229310.063216,USD,0.5927474694935897,Memes
LB,LoveBit,333,146335087.5,USD,,
DGB,DigiByte,334,146805456.87275353,USD,0.06849297432028448,"Cryptocurrencies, Smart contract platforms, Layer 1, Made in America"
SOLO,Sologenic,335,145979931.48464468,USD,0.04441743635431982,"Asset-backed tokens, Asset management, Payments"
VVS,VVS Finance,336,144773002.68996242,USD,0.17007372006972893,"Decentralized exchange, DeFi, Exchange tokens"
RPL,Rocket Pool,337,144668093.9090575,USD,0.00502110150092311,"Derivatives, DeFi"
BABY,Babylon,338,144525362.29414994,USD,,"Interoperability, DeFi"
CSPR,Casper,339,143399360.64490297,USD,0.10492814675005986,"Smart contract platforms, Data management and AI, Enterprise solutions, Layer 1"
XYO,XYO,340,142179688.15060002,USD,0.07905016209145616,"Distributed computing and storage, Oracles, Web3, DePIN, Made in America"
SUMMIT,Summit,341,142427145,USD,,Memes
TIBBIR,Ribbita by Virtuals,343,142000000,USD,,Memes
XPR,XPR Network,344,140811590.5825873,USD,0.10814680155834391,"Decentralized exchange, Payments, DeFi, Exchange tokens"
OMNI,Omni Network,345,141124331.87825882,USD,0.018925690272710183,"Interoperability, Scaling, Layer 1, Made in America"
REAL,RealLink,346,140550523.628925,USD,,
MPLX,Metaplex,347,139913360.31498,USD,0.10080826859545629,"Developments tools, NFTs and collectibles"
KOGE,48 Club Token,348,139811857.93552002,USD,,
ZANO,Zano,349,137482399.0172,USD,0.030899086159526832,"Privacy, Cryptocurrencies, Interoperability, Layer 1"
PUFETH,pufETH,350,138082484.03176898,USD,0.003089908615952683,"Derivatives, Rehypothecated assets"
SPK,Spark,351,140739810.59958112,USD,,"Lending and borrowing, DeFi"
ICX,ICON,352,137840759.56079084,USD,0.04158502012302986,"Smart contract platforms, Interoperability, Enterprise solutions"
DEUSD,Elixir deUSD,353,137153476.86687985,USD,0.006823548193562175,Stablecoins
ERA,Caldera,354,136389825,USD,,"Smart contract platforms, Scaling, DeFi"
PRI,PRIVATEUM GLOBAL,355,136547866.8,USD,,"NFTs and collectibles, Asset management"
ALCH,Alchemist AI,356,135915000,USD,,Developments tools
BLAST,Blast,357,137564925.3863742,USD,0.035533949083455856,Scaling
XCH,Chia,358,132697408.3176,USD,0.019826913619029718,"Smart contract platforms, Layer 1, Made in America, Real-world assets"
ZEN,Horizen,359,133383544.6194467,USD,0.04171376631536122,"Privacy, Smart contract platforms, Enterprise solutions, Web3, Made in America"
AI16Z,ai16z,360,134012787.35801636,USD,0.038881350084071266,"Memes, Data management and AI, Made in America"
WOO,WOO,361,133437033.10991359,USD,0.20406271484520846,"Centralized exchange, Decentralized exchange, DeFi, Exchange tokens"
POLYX,Polymesh,362,132616217.51427697,USD,0.02677920800492325,"Smart contract platforms, Layer 1, Real-world assets"
SNT,Status,363,132299397.85547987,USD,0.04004006581505352,"Developments tools, Social media and content"
LOKA,League of Kingdoms Arena,364,131386557.44493002,USD,0.06578930428132589,"Gaming, NFTs and collectibles, Metaverse"
ALT,AltLayer,365,132121979.30325586,USD,0.004506116731597664,"Privacy, Interoperability, Scaling"
KDA,Kadena,366,131926570.27232862,USD,0.12205139033013099,"Smart contract platforms, Gaming, Data management and AI, NFTs and collectibles, Payments, DeFi, DAO, Layer 1, Made in America"
GMT,GMT,367,131441421.96389773,USD,0.08497248693869879,"NFTs and collectibles, Move to earn"
GMX,GMX,368,130434527.06099227,USD,0.11291041067460429,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
ZIG,ZIGChain,369,133287208.17046629,USD,0.14071958821817845,"Data management and AI, Asset management, Marketplace, Layer 1"
ENJ,Enjin Coin,370,129452900.34885861,USD,0.057678294164450084,"Gaming, NFTs and collectibles, Metaverse, Marketplace, Layer 1"
AUSD,AUSD,371,128900660.76731999,USD,,Stablecoins
CULT,Milady Cult Coin,372,127849999.99999999,USD,,Memes
ORCA,Orca,373,128038706.12649487,USD,0.043129974431006204,"Decentralized exchange, DeFi, Exchange tokens"
REQ,Request,374,127099402.29502384,USD,0.04222875108468667,"Payments, DeFi"
OSMO,Osmosis,375,125871526.5816,USD,0.13235108571663992,"Smart contract platforms, Decentralized exchange"
VANA,Vana,376,126322716,USD,0.030126609005538662,"Data management and AI, Layer 1"
HSK,HashKey Platform Token,377,127147331.97767001,USD,,"Centralized exchange, Exchange tokens"
CRVUSD,crvUSD,378,124606653.53909075,USD,0.00862599488620124,"Stablecoins, Rehypothecated assets"
MASK,Mask Network,379,124240000,USD,0.5758817182981814,"Privacy, Gaming, Social media and content, Web3"
KMNO,Kamino Finance,380,123881921.02828875,USD,0.05806453274144418,"Lending and borrowing, DeFi"
SHX,Stronghold SHx,381,123352238.38676,USD,0.14780062879640335,
WAVES,Waves,382,122923005.30900002,USD,0.043902451584994374,"Smart contract platforms, Layer 1"
FAI,Freysa,383,122976535.2,USD,0.01557828927209478,Data management and AI
GEKKO,Gekko HQ,384,122797016,USD,0.009269725847858049,Memes
RLB,Rollbit Coin,385,122062219.90556291,USD,0.009913456809514859,Gambling
BOME,BOOK OF MEME,386,122806083.50750205,USD,0.1293899232930186,Memes
SXT,Space and Time,387,121137800.00000001,USD,,"Privacy, Data management and AI"
VSUI,Volo Staked SUI,388,121571644.68717441,USD,0.0014162081156449799,"Derivatives, Rehypothecated assets"
ONT,Ontology,389,121206613.03107,USD,0.05548960889481694,"Smart contract platforms, Gaming, Identity"
WXT,WEEX Token,390,121664400,USD,,"Centralized exchange, Exchange tokens"
XNO,Nano,391,120596371.19985001,USD,0.006952294385893537,"Cryptocurrencies, Payments, Layer 1, Made in America"
OSAK,Osaka Protocol,392,122999971.88502978,USD,0.0033474010006154064,Memes
RSWETH,Restaked Swell Ethereum,393,120334992.8114777,USD,0.0007724771539881708,"Derivatives, Rehypothecated assets"
G,Gravity (by Galxe),394,120027124.10000001,USD,0.0029611624236213214,Layer 1
ALEO,Aleo,395,120055581.02211945,USD,0.024590522735290103,"Privacy, Smart contract platforms, Layer 1, Made in America"
COTI,COTI,396,119976602.42043191,USD,0.07866392351446205,"Developments tools, Enterprise solutions, Payments"
DSYNC,Destra Network,397,118631637.36875111,USD,0.027422938966580063,"Data management and AI, DePIN"
AIC,AI Companions,398,117494953.00199999,USD,0.10557187771171668,"Memes, Data management and AI"
YU,Yala,399,117744341.09006043,USD,,
SKL,SKALE,400,117686313.707168,USD,0.04016881200738488,"Gaming, Distributed computing and storage, Scaling, Layer 1, DePIN, Made in America"
SXP,Solar,401,116551939.02055345,USD,0.02871040088989368,"Cryptocurrencies, Payments, DeFi"
AIXBT,aixbt,402,116346531.04536138,USD,0.102481969095764,Data management and AI
SQD,Subsquid,403,115653901.43537466,USD,0.06578930428132589,Analytics
AWE,AWE,404,109329125.63017848,USD,0.011329664925159839,"Payments, DeFi"
OZO,Ozone Chain,405,118214630.36768,USD,0.1035119386344149,"Privacy, Data management and AI, Layer 1, Real-world assets"
ME,Magic Eden,406,112484574.74510989,USD,0.20535017676852207,"NFTs and collectibles, Payments, Marketplace, Web3"
BIGTIME,Big Time,407,112600180.00206988,USD,0.004892355308591749,"Gaming, NFTs and collectibles"
DAG,Constellation,408,109173795.394092,USD,0.12024894363749192,"Smart contract platforms, Interoperability, Layer 1, Made in America"
FUN,FUNToken,409,117063582.56542581,USD,0.2285244913881672,"Gaming, Payments, DeFi, Marketplace"
LRC,Loopring,410,110838615.90913099,USD,0.08561621790035559,"Privacy, Decentralized exchange, Scaling, DeFi, Exchange tokens"
SSV,ssv.network,411,110834887.37249246,USD,0.03128532473652092,Developments tools
NEIRO,Neiro Ethereum,412,110130000,USD,0.10595811628871077,Memes
LUNA,Terra,413,109273704.99369392,USD,0.20200277576790668,Smart contract platforms
CPOOL,Clearpool,414,109323817.98350683,USD,0.08883487270863964,"Lending and borrowing, DeFi, Real-world assets"
SWFTC,SwftCoin,415,109140000,USD,0.039653827238059436,"NFTs and collectibles, Interoperability, Payments, DeFi, Marketplace"
GOHOME,GOHOME,416,108907124.7,USD,,Memes
BBSOL,Bybit Staked SOL,417,108664039.51519999,USD,0.0029611624236213214,Rehypothecated assets
STORJ,Storj,418,107678615.51672684,USD,0.05162722312487608,"Distributed computing and storage, Web3, DePIN"
IO,io.net,419,107733979.50894794,USD,0.05407340077917196,"Distributed computing and storage, Data management and AI, DePIN, Made in America"
UMA,UMA,420,107089290.6851452,USD,0.08136759355342066,"Oracles, Derivatives, DeFi, Web3, DAO"
WMTX,World Mobile Token,421,106132941.10854,USD,0.03386024858314815,"Distributed computing and storage, DePIN"
TXC,TEXITcoin,422,105693795.4954,USD,,
KBC,Kibho Coin,423,106162560,USD,,
IKA,Ika,424,108897000,USD,,Interoperability
ARKM,Arkham,425,106346244,USD,0.04673486781628433,"Data management and AI, Analytics, Marketplace, Made in America"
SWETH,swETH,426,105812624.65931135,USD,0.0021886852696331506,"Derivatives, Rehypothecated assets"
BAND,Band Protocol,427,105800604.39309694,USD,0.045318659700639356,"Oracles, Data management and AI, Web3"
LCX,LCX,428,105741714.9294,USD,0.101065760980119,"Centralized exchange, DeFi, Exchange tokens"
OFT,ONFA,429,103622322.319353,USD,,"Payments, DeFi"
MIM,Magic Internet Money,430,103910169.6864,USD,0.12372509083043869,Stablecoins
BLACK,Blackhole,431,106427200.52237,USD,,
BMX,BitMart Token,432,102138980.58015317,USD,0.0005149847693254472,Marketplace
HIVE,Hive,433,103365855.72156307,USD,0.056777070818130555,"Social media and content, Web3, Layer 1"
CROSS,CROSS Protocol,434,102546499.99999999,USD,,Gaming
BORA,BORA,435,101379354,USD,0.004377370539266301,"Gaming, NFTs and collectibles"
KUB,KUB Coin,436,102110258.39039999,USD,0.00502110150092311,"Smart contract platforms, Interoperability"
ABEY,ABEY,437,101550399.164235,USD,,"Interoperability, Layer 1"
XVG,Verge,438,101286169.85558876,USD,0.03244404046750317,"Cryptocurrencies, Made in America"
GP,Graphite Protocol,439,99047034.6663159,USD,,
BLOCK,Block,440,100146600,USD,,
WELL,Moonwell,441,99744144.943274,USD,,"Lending and borrowing, DeFi"
VCITY,Vcitychain,442,99956620,USD,,"DeFi, Web3"
METIS,Metis,443,99172212.05892,USD,0.07106789816691171,"Privacy, Scaling"
NMD,Nexusmind,444,98739740.00219999,USD,,Social media and content
WCFG,Wrapped Centrifuge,445,99003661.23878673,USD,0.007081040578224899,Rehypothecated assets
PIXEL,Pixels,446,98547371.45090726,USD,0.05407340077917196,"Gaming, NFTs and collectibles, Web3"
RED,RedStone,447,97700400,USD,,
IOST,IOST,448,96998618.16724041,USD,0.03604893385278131,"Smart contract platforms, Internet of things, Layer 1"
TRB,Tellor,449,97215530.3,USD,0.2059939077301789,"Oracles, Data management and AI, DeFi, Web3, Made in America"
BICO,Biconomy,450,96530650.56042662,USD,0.06645,"Interoperability, Web3, Layer 1"
XVS,Venus,451,96443053.67102203,USD,0.04364495920033165,"Privacy, Lending and borrowing, DeFi, Real-world assets"
PAAL,PAAL AI,452,95910287.48542179,USD,0.2662471257412562,"Data management and AI, Social media and content, Made in America"
BIO,Bio Protocol,453,95860970.95097363,USD,,DAO
HOME,Defi App,454,95142880.00000001,USD,,"Interoperability, Payments, DeFi"
BARA,Capybara Nation,455,95800000,USD,,
LIBERTY,Torch of Liberty,456,95086000,USD,,Memes
GOAT,Goatseus Maximus,457,95433258.49067296,USD,0.15565414652861642,"Memes, Data management and AI"
FIDA,Solana Name Service (previously Bonfida),458,94388271.93374081,USD,0.0677204971662963,"Decentralized exchange, DeFi"
SGB,Songbird,459,93324258.56588446,USD,,
WPAY,WPAY,460,93355398,USD,,
AP3X,Apex Fusion,461,93364336.38036,USD,,"Interoperability, DeFi, Layer 1"
BANANA,Banana Gun,462,93541945.44503957,USD,0.00502110150092311,Social media and content
ACX,Across Protocol,463,93131343.62024774,USD,0.04094128916137305,"Interoperability, Loyalty and rewards"
CVC,Civic,464,93139000,USD,0.04956728404757429,"Identity, Enterprise solutions, Web3"
